nm0005182,EBu8
nm0000452,EBu10
sm2150,EBy10
sm1282,EBy10
nm0506891,EBy10
sm1977,EBy10
sm5367,EBy10
sm821,EBy10
nm0191685,EBy20
sm3732,EBy20
sm1903,EBy20
sm474,EBy20
sm2388,EBy20
sm3717,EBy20
sm3552,EBy20
nm0000308,EBy22
sm200,EBy22
sm587,EBy22
sm4021,EBy22
sm3687,EBy22
sm3712,EBy22
sm1600,EBy22
sm2231,EBy22
sm1075,EBy22
sm3460,EBz30
sm3459,EBz30
sm3461,EBz30
sm1478,EBz30
sm4602,EBz30
sm256,EBz30
sm157,EBz30
sm4269,EBz30
sm1666,EBz30
sm3460,BsK25
sm3459,BsK25
sm3461,BsK25
sm827,BsK25
sm3146,BsK25
sm2879,BsK25
sm5187,EBz46
sm4535,EBz46
sm5893,EBz46
nm0930565,HBn8
sm3765,HBn8
sm3513,HBn8
sm1901,HBn8
sm5057,HBn8
sm5960,HBn8
sm5413,ECa64
sm3790,ECa64
nm2479136,CoC10
sm1027,CoC10
sm2679,CoC10
sm5281,CoC10
nm0007210,ECh10
sm873,ECl10
sm971,ECl10
sm3620,ECl10
sm4461,ECl10
sm2782,ECn166
sm1708,ECn167
sm5286,ECn167
sm3648,ECn167
sm4194,ECn167
sm2511,ECn167
sm1708,ECn168
sm5778,ECn168
sm738,ECn168
sm1755,ECn168
sm1402,ECn168
sm2207,ECn168
sm3619,ECn168
sm4101,ECn177
sm2674,ECn177
sm4081,ECn177
sm2511,ECn177
sm4501,ECn177
sm661,ECn177
sm1960,ECn177
sm4194,ECn177
sm1046,ECn177
sm329,ECn177
sm2140,EdC10
sm5689,EdC10
sm929,EdC10
sm4372,EdC10
nm0148041,EdC10
sm11,EdC10
nm0000442,EDi12
nm0000997,EDi12
nm0001525,EDi12
nm0001165,EDi12
nm0000283,EDi14
sm4379,EDi14
nm0002006,EDi14
sm616,EdK10
sm616,EdK15
sm4700,EDm18
sm4786,EDm18
sm2568,EDm18
sm1005,EDm18
sm2557,EDm18
sm1228,EDm18
sm5242,EDm20
sm142,EDm20
sm821,EDm20
sm1084,EDm20
sm4382,EDm22
sm5475,EDm22
sm5001,EDm22
sm3513,EDm22
sm2949,EDm22
sm2504,EDm22
sm3375,EDm22
sm4382,EDm24
sm3573,EDm25
sm3353,EDm25
sm3747,EDm25
sm5502,EDm25
sm1893,EDm25
sm396,EDm25
nm0950000,EDm26
sm4786,EDm26
sm3747,EDm26
sm2052,EDm26
sm396,EDm26
sm3145,EDm26
nm1504072,EDm26
sm621,EDm26
sm522,EDm34
sm3336,EDm34
sm1686,EDm34
sm2686,EDm34
sm3458,EDm34
sm3434,EDm34
sm5458,EDm35
sm5821,EDm35
nm0001822,EDm35
sm4294,EDm35
sm2731,EDm35
sm4057,EDm35
sm1822,EDm35
sm1871,EDm37
sm2333,EDm37
sm4574,EDm37
sm522,EDm38
sm5415,EDm38
sm972,EDm38
sm3434,EDm38
sm5458,EDm39
nm0001822,EDm39
sm5475,EDm39
sm1311,EDm39
sm3434,EDm39
nm0000008,EDm41
sm3442,EDm41
sm611,EDm43
sm2732,EDm43
sm460,EDm43
sm276,EDm43
sm1749,EDm44
nm0000063,EDm44
sm4275,EDm46
sm2972,EDm46
sm2449,EDm55
sm5821,EDm55
sm4753,EDm55
sm961,EDm40
sm5339,EDm40
sm4801,EDm40
sm4229,EDm40
sm3458,EDm40
nm0001792,EDm40
sm7,EDm40
sm1448,EDm40
sm5858,EDm40
sm706,EGU17
sm5759,EGU17
sm2337,EGU17
nm0514059,EGU17
sm1215,EGU17
sm381,EGU17
nm0608378,EDr10
sm2782,EdS50
sm1267,EdS50
sm2782,EdS60
sm4169,EdS60
sm3777,EdS60
sm2782,EdS60
sm2782,EdS70
sm1498,EdS70
sm2782,EdS75
sm1498,EdS75
sm5432,EdS75
sm5313,EDW10
sm1859,EDW10
sm3277,EDW10
sm1859,EDW13
sm5313,EDW13
sm4551,EDW13
sm5411,EDW13
sm3277,EDW14
sm2685,EDW14
sm3277,EDW22
sm2685,EDW22
sm5313,EDW22
sm1595,EFo10
sm1154,EFo10
nm0929609,EFo10
sm750,EFo10
sm5391,EFo10
sm2769,EFo10
sm291,EFo10
nm0001256,tt0450363
nm0318110,tt0450363
sm2561,tt0450363
sm1498,EG10
sm3777,EG10
sm1435,EG10
sm4345,EG10
sm5434,EG10
sm319,EG11
sm1129,EG11
sm316,EG11
sm367,EG11
sm2389,EG11
sm5240,EG11
sm1746,EG16
sm4501,EG16
sm4007,EG16
sm1067,EG16
sm1139,EG16
sm1729,EG16
sm1592,EG16
sm1244,EG17
sm598,EG17
sm522,EG17
nm0001654,EG17
sm1731,EG17
sm5464,EG17
sm5907,EG17
sm4298,EG17
sm2476,EG18
sm598,EG18
sm666,EG18
sm1139,EG18
sm1661,EG18
sm1110,EG18
sm4393,EG20
sm5415,EG20
sm343,EG20
sm3435,EG20
sm5747,EG20
sm5725,EG20
sm3047,EG20
sm2997,EG20
sm4248,EG20
sm573,AdB21
sm1752,AdB21
sm5074,AdB21
sm3431,AdB21
sm973,AdB21
sm5817,AdB21
sm3244,AdB21
sm4589,AdB21
sm3874,AdB21
sm3253,AdB21
sm3573,EG24
nm0950000,EG24
sm933,EG24
sm1887,EG24
sm2362,EG25
sm4205,EG25
sm5074,EG25
sm2147,EG25
sm2915,EG25
sm4179,EG25
sm5180,EG25
sm4393,EG27
sm508,EG27
sm2794,EG27
sm5656,EG27
sm2462,EG27
sm3513,EG27
sm2458,EG28
sm1431,EG28
sm1227,EG28
sm973,EG28
sm3740,EG28
sm5725,EG28
nm0398467,EG28
sm4837,RxI20
nm0000266,RxI20
sm3214,EgM10
sm3471,EgM10
sm5547,EgM10
sm4843,EgM12
sm3093,EgM12
sm1182,EgM12
sm2761,ASR40
sm3277,ASR40
sm3380,ASR40
sm821,EGU17
sm4208,EGU17
sm198,EGU17
sm40,EGU40
sm1729,EGU40
sm2232,tt0461062
sm202,tt0461062
sm2489,tt0461062
sm2477,tt0461062
sm2449,tt0461062
sm2507,EHG20
sm2232,EHG20
sm3266,EHG20
sm2209,EHG20
sm1893,EHG20
sm5180,EHG20
sm5271,EHG30
sm5215,EHG30
sm3691,EHG30
sm3736,EHG30
sm3609,EHG30
sm829,EHG38
sm1960,EHG38
sm140,EHG38
sm4159,EHG38
sm622,EHG38
sm2449,EHG48
sm2333,EHG48
sm392,EHG48
sm578,EHG48
nm0113768,EHG48
sm613,EHG48
nm0000001,EHG50
sm3138,EHG50
sm392,EHG50
sm4786,EHG50
sm4231,EHG50
sm1915,EHG50
sm511,EHG50
sm2563,EHG50
sm2919,EHG50
sm5987,EHo10
sm2352,EHo10
sm780,EJL10
sm1896,EK1
sm1487,EK1
sm3573,EK1
sm508,EK1
sm4021,EK1
nm0018515,EK1
sm2199,EK1
sm1951,EK2
sm3418,EK2
sm131,EK3
sm5949,EK3
sm972,EK3
sm5846,EK3
sm4258,EK4
sm3573,EK4
sm1890,EK4
sm2458,EK4
sm4580,EK4
sm2308,EK4
sm1301,EK4
sm5949,EK4
sm5231,EK4
sm2623,EK4
sm3203,EK4
sm5821,EK5
sm4184,EK5
sm1431,EK5
sm372,EK5
sm3858,EK5
sm3117,EK6
nm0000008,EK6
sm2557,EK6
sm3366,EK6
nm0000008,EK7
nm0000063,EK7
sm3406,EK7
nm0000008,EK9
sm4801,EK9
nm0001768,EK9
sm972,EK9
sm3366,EK9
sm1586,EK9
sm267,EK9
sm2150,EK9
sm2626,EK9
sm2361,EK9
sm4289,EK9
sm3479,EK10
nm1034917,EK10
sm2605,EK10
sm5557,EK10
sm1301,EK10
nm0809135,EK10
sm342,EK10
sm787,EK10
sm2335,EK10
sm891,EK10
sm3366,EK11
sm5669,EK11
sm2110,EK12
sm4568,EK12
sm3490,EK12
sm3945,EK12
sm1801,EK12
sm5923,EK14
nm0000886,EK14
nm0385757,EK14
sm921,EK14
sm3207,EK14
sm1326,EK14
sm3205,EK14
nm0226887,EK14
nm0235143,EK15
nm0001159,EK15
sm1321,EK18
nm0000197,EK18
sm1179,EK18
sm3747,EK18
nm0603402,EK18
sm3691,EK18
sm4353,EK18
sm131,EK18
sm821,EK18
nm0000622,EK18
nm0000008,EK20
sm1334,EK20
nm0001159,EK20
sm3952,EL19
sm2634,EL19
sm3952,EL21
sm4151,EL29
sm2634,EL31
sm3952,EL31
sm4878,EL31
sm4151,EL32
sm5635,EL33
sm5635,EL34
sm2634,EL34
sm3952,EL36
sm5753,EL36
sm2634,EL37
sm2283,EL37
sm3952,EL38
sm2634,EL39
sm5753,EL39
sm3952,EL40
sm4330,EL41
sm512,EL42
sm4410,EL42
sm3635,EL42
sm3952,EL44
sm3635,EL44
sm5156,EL44
sm3518,EL46
sm3312,EL46
sm4605,EL46
sm4041,EL48
sm4968,EL48
sm2389,EL48
sm2634,EL49
sm5240,EL49
sm5609,EL49
sm2209,EL49
sm912,EL51
sm3316,EL51
sm3013,EL51
sm4739,EL51
sm385,EL51
sm5509,EL51
sm662,EL51
sm2243,EL51
sm903,EL52
sm3397,EL52
sm562,EL52
sm4049,EL52
sm2750,EL52
sm4390,EL52
sm626,EL52
sm830,EL52
sm912,EL52
sm182,EL52
nm2479136,EL52
sm5941,EL52
sm3455,EL52
sm1808,EL52
sm4699,EL52
sm672,tt0234266
sm3316,tt0234266
sm88,tt0234266
sm4345,tt0234266
sm385,tt0234266
sm912,EL54
sm984,EL54
sm2476,EL54
sm2461,EL55
sm319,EL55
sm4345,EL55
sm3185,EL55
sm3438,EL55
sm1486,EL55
sm912,EL56
sm3316,EL56
sm5429,EL56
sm4750,EL56
sm5980,EL56
sm281,EL56
sm2476,EL57
sm3435,EL57
sm1808,EL57
sm2489,EL57
sm4750,EL57
sm5078,EL57
sm2098,EL57
sm2489,EL57
sm2476,EL60
nm2479136,EL60
sm3397,EL60
sm2489,EL60
sm4194,EL60
sm912,EL61
sm3316,EL61
sm2489,EL61
sm3648,EL61
nm0000017,EL62
sm3435,EL62
sm1430,EL62
sm984,EL63
nm2479136,EL63
sm4007,EL63
sm463,EL63
sm2489,EL63
sm4231,EL63
sm4194,EL63
sm2585,EL63
nm0001256,EL64
sm1430,EL64
sm2054,EL64
sm602,EL64
sm933,EL64
sm3277,EL64
sm5215,EL65
sm5271,EL65
sm3816,EL65
sm2161,EL65
sm4864,EL65
sm602,EL65
sm3501,EL65
sm5459,EL65
sm3217,EL65
sm408,EL67
sm5135,EL67
sm602,EL67
sm4621,EL67
sm1468,EL67
sm3375,EL67
sm2432,EL67
sm96,EL68
sm5415,EL68
sm1131,EL68
sm715,EL68
sm973,EL68
sm2718,EL68
sm2295,EL68
sm3359,EL68
sm2704,EL69
sm573,EL69
sm87,EL69
nm0000664,ElB10
sm2101,ElB10
sm5788,ElB10
sm2570,ELC2
sm780,ELC2
nm0027323,ELC195
sm3393,ELC195
sm3732,ELC200
sm2323,ELC200
sm397,ELh1
nm0000947,ELh1
nm0335519,ELh1
sm953,ELh1
sm3277,ELM2
sm3380,ELM2
sm4162,ELM15
sm3201,ELM15
sm3203,ELM15
sm2864,ELM15
sm4775,ELM15
sm5115,ELM17
nm0950000,ELM17
sm2554,ELM17
sm2568,ELM17
sm1534,ELM17
sm5426,ELM17
sm5115,ELM19
sm5754,ELM19
sm5281,ELM19
sm360,ELM19
sm5115,ELM21
sm235,ELM21
sm5078,ELM21
sm188,ELM21
sm859,ELM21
sm770,ELM22
sm1247,ELM22
sm3902,ELM22
sm3784,ELM22
nm0446716,ELM22
sm5734,ELM24
sm4471,ELM24
sm3220,ELM24
sm4463,ELM26
sm2295,ELM26
sm1974,ELM26
sm3705,ELM26
nm0950000,ELM29
sm2176,ELM29
sm3816,ELM29
sm1234,ELM29
sm1084,ELM29
sm4900,ELM35
sm609,ELM35
sm1490,ElN2
sm5180,ElN2
sm626,ElN2
sm198,ElN2
sm1136,ElN2
sm1145,ElN5
sm2476,ElN5
sm792,ElN5
sm4159,ElN5
sm5180,ElN5
sm2585,ElN5
sm281,ElN5
sm4514,ElN7
sm2473,ElN7
sm1349,ElN7
sm3865,ElN7
sm5108,ElN7
sm5935,ElN7
sm4745,ElN7
sm2473,ElN8
sm1999,ElN8
sm5108,ElN8
sm3773,ElN8
nm0003395,ElN8
sm6004,ElN8
sm5785,ElN8
sm4231,ElN8
sm2473,ElN10
sm1999,ElN10
sm176,ElN10
sm5618,ElN10
sm3736,ElN10
sm1749,ElN11
sm1299,ElN11
sm833,ElN11
sm3138,ElN11
sm4187,ElN11
sm1294,ElN11
sm112,ElN11
sm3546,ElN11
sm2473,ElN13
sm2993,ElN13
sm3244,ElN13
nm0398467,ElN13
sm1376,ElN13
sm4429,ElN13
sm1327,ElN13
sm1145,ElN13
sm5683,ElN14
sm2174,ElN14
sm5321,ElN14
sm2972,ElN15
sm1696,ElN15
sm5272,ElN15
sm1229,ElN15
sm1145,ElN20
sm5953,ElN20
sm315,ElN20
sm5923,ElN20
sm5907,ElN20
sm5441,ElN20
sm5628,ElP30
sm1750,ElS2
sm3458,ElS2
sm987,ElS2
sm736,ElS2
sm2778,ElS2
nm0001321,ElS4
sm116,ElS4
sm5338,ElS4
nm0000981,ElS10
sm3194,ElS10
sm3418,ElS10
sm1089,ELu19
sm4227,ELu19
sm5321,ELu19
sm733,ELu19
sm4685,ELu20
sm5248,ELu20
sm5215,ELu20
sm5143,ELu20
sm821,ELu20
sm481,ELu20
sm352,ELu20
sm3736,ELu20
sm3741,ELu30
sm451,ELu30
sm324,ELu30
sm2466,ELu30
sm2864,ELu30
sm4248,ELu49
sm1188,ELu49
sm2235,ELu49
sm5274,ELu49
sm2437,ELu49
nm0001301,EMa15
sm4977,EMa15
sm54,EMa15
sm3174,EMa15
nm1991863,EMa15
sm3658,EMa15
nm0000886,EMa25
nm0000163,EMa25
sm35,EMa25
nm0001301,EMa25
nm0000389,tt0499335
nm0000221,tt0499335
sm2474,tt0499335
sm1949,tt0499335
nm0000115,EMF10
nm0000168,EMF10
sm991,EMF10
nm0603402,EMo5
sm4157,EMo5
sm3093,EMo17
nm0579500,EMo17
sm5433,EMo20
nm0785664,EMo20
sm5433,EMo25
nm0785664,EMo25
sm546,EMo25
sm4871,EMr10
sm4871,EMr13
sm4871,EMr15
sm4427,EMu1
sm1796,EMu1
nm0000732,EMu1
sm5215,EMv10
sm3648,EMv10
sm1242,EMH10
nm0000148,EMH10
sm2555,VF19
sm2636,VF19
sm5203,VF19
sm3053,EP1
sm2997,EP1
sm3986,EP1
sm3362,EP1
nm0001868,EPe10
sm1369,EPe10
sm2792,EPe10
sm1243,EPe10
sm19,EPe10
nm0000661,EPy10
nm0000215,EPy10
nm0000008,EPy10
nm0001725,ErD10
sm4112,ErD10
nm0000271,ErD10
sm5243,ErD10
nm0001569,ErK10
sm795,ErK10
sm5547,ErK10
sm839,ErK10
sm2130,ErK20
sm2130,ErK30
nm1807612,ErM3
nm0172257,ErM25
sm1615,ERr20
sm604,ERr22
nm0004486,ERr30
sm1170,ERr33
nm0231319,ERr37
nm0108032,ERz10
nm0769703,ESc10
nm0000572,ESc10
nm0001774,ESc10
sm4864,ESl10
sm3816,ESl30
sm293,ESl30
sm5877,ESl30
sm2174,ESl30
sm5347,ESl30
sm316,ESP30
sm4330,ESP31
sm4330,ESP32
sm4330,ESP33
sm4330,ESP40
nm0414185,EtC25
sm1646,ETG10
sm3093,ETG10
sm1623,ETG10
sm4539,ETG10
sm1687,RW30
sm3093,RW30
nm0000273,ETi10
nm0366866,ETi10
nm0542063,EtS4
sm3242,EtS5
sm3482,EtS5
sm3482,EtS7
sm302,EtS7
nm0778016,EtS7
nm0000172,EtS7
sm1911,EtS10
nm0762248,EtS10
sm4092,EuF1
sm4092,EuF10
sm4092,EuF30
sm4092,EuF40
sm5434,EuF50
sm5988,EuF50
sm5434,EuF50
sm4021,EuF51
sm5745,EuF51
sm3520,EuF51
sm7,EuF51
sm990,EuF51
sm2919,EuF51
sm3620,EuF51
sm4021,EuF53
sm4021,EuF55
sm4021,EuF57
sm4021,EuF59
sm4519,EuL10
sm2796,EuL10
sm1411,EuL10
sm1600,EuL20
sm3810,EuL20
sm3318,EuL20
sm5463,EuL30
sm5307,EuL30
sm1803,EuM10
sm1041,EuM10
sm4843,EuM10
sm5655,EuM10
sm708,EvS3
sm2047,tt0401449
sm4345,tt0401449
sm2389,tt0401449
sm5634,tt0401449
sm1031,tt0401449
sm1858,tt0401449
sm3910,EL61
nm0318110,EL61
sm3438,EL61
sm5941,EvS7
sm4345,EvS7
nm0000095,EwD10
nm0000232,EwD10
nm0000432,EwD10
nm0000230,EwD10
nm0000843,EwD10
nm0000658,EwD10
sm12,EwD10
nm0000686,EwD10
sm3298,EWS4
sm3700,EWS4
sm3434,EWS4
sm5678,EWS4
nm0884307,EWS10
nm0000111,EZw1
nm0000243,EZw1
nm0000151,EZw1
nm0105672,EZw1
nm0001441,EZw4
sm5421,EZw4
nm0304000,EZw4
nm0000093,EZw5
nm0000164,EZw5
nm0001644,EZw5
nm0001794,EZw5
nm0000193,tt0299658
nm0001610,tt0299658
nm0000243,EZw7
sm4783,EZw7
nm0001617,EZw7
nm0605363,EZw7
nm0000354,EZw7
nm0001621,EZw7
nm0001277,EZw7
nm0000243,Ezw9
nm0000246,Ezw9
sm407,Ezw9
sm2789,FAl10
sm2531,FAl10
nm0000454,FAm10
sm2749,FAm10
nm0000662,FAm10
nm0000301,FAm16
nm0000172,FAm16
nm0000211,FAm16
sm1924,FB13
sm1648,FB15
sm1924,FL18
sm1648,FL18
nm2479136,FB27
sm2325,FB27
sm3635,FB27
sm4313,FB27
sm3043,FB27
sm165,FB27
sm5458,FB29
sm5977,FB29
sm1649,FB29
sm1039,FB29
sm2442,FB29
sm4482,FB29
sm3786,FB29
nm0000017,tt0289152
nm2479136,tt0289152
sm2196,tt0289152
sm3865,tt0289152
sm4382,FB40
sm1242,FB40
sm4472,FB40
sm2489,FB40
sm5469,FB40
sm5180,FB40
sm5458,TB34
sm4469,TB34
sm2061,TB34
sm3902,TB34
sm1311,TB34
sm1129,FB43
sm5271,FB45
sm5347,FB45
nm0950000,FB45
sm5440,FB45
sm2857,FB45
sm207,FB45
sm2543,FB45
sm1129,tt0197918
sm1871,tt0197918
sm3244,tt0197918
sm3278,tt0197918
sm2554,tt0197918
sm1301,tt0197918
sm928,tt0197918
sm5573,tt0197918
sm5271,FB52
nm0950000,FB52
sm5215,FB52
sm3816,FB52
sm5135,FB52
sm2060,FB52
sm4605,FB52
sm4158,FB52
sm4005,FBr60
sm3024,FC1
sm3024,FC3
sm332,FC10
sm2389,FC10
sm1089,FC10
nm0177107,FC15
sm3380,FC17
sm3638,FC17
nm0931553,FC21
sm2243,FC21
sm2432,FC21
sm5977,FC21
sm4162,FC21
sm855,FC21
sm2570,FC22
sm4064,FC22
sm1163,FC22
sm2679,FC22
sm926,FC22
sm198,FC23
sm1039,FC23
sm3230,FC23
sm3185,FC23
sm1871,FC25
sm984,FC25
sm1039,FC25
sm2762,FC25
sm2174,FC25
sm532,FC25
sm5386,FC25
sm2519,FC25
nm2479136,FC26
sm182,FC26
nm2479136,FC26
sm182,FC26
sm268,FC26
sm5143,FC26
sm1476,FC26
sm1408,FC26
sm1486,FC26
sm5694,FC26
sm5654,FC26
sm2585,FC26
sm855,FC26
sm3657,FC26
sm5386,FC26
sm1017,FC27
sm5694,FC27
sm2623,FC27
sm3741,FC27
sm2489,FC27
sm5949,FC27
nm2421594,FC27
sm3406,FC27
sm182,FC28
sm319,FC28
sm5215,FC28
sm176,FC28
sm218,FC28
sm3693,FC28
sm715,FC28
sm5215,FC29
sm4472,FC29
sm182,FC29
sm3741,FC29
sm176,FC29
sm2857,FC29
sm4187,FC29
sm535,FC29
sm780,FC29
sm5694,FC29
sm89,FC29
sm1402,FC29
sm3010,FC29
sm2191,FC29
nm2479136,FC30
sm5152,FC30
sm595,FC30
sm2057,FC34
sm17,FC34
sm2544,FC34
sm3479,FC34
sm3244,FC34
sm833,FC34
sm3015,FC34
nm0018515,FC34
sm3736,FC34
sm3010,FC34
sm5215,FC35
sm5464,FC35
sm4535,FC35
sm319,FC35
sm3741,FC35
sm535,FC35
sm1660,FC35
sm2052,FC35
sm532,FC35
sm5694,FC35
sm57,FC35
sm2422,FC35
sm5471,FC35
sm1073,FC35
sm2310,FC35
sm5458,FC36
sm2375,FC36
sm3635,FC36
sm2686,FC36
sm3031,FC36
sm5240,FC36
nm0808475,FC36
sm5654,FC36
sm1376,FC36
sm5045,FC38
sm4685,FC38
sm4205,FC38
sm2694,FC38
sm4643,FC38
sm5960,FC38
sm3032,FC38
sm1244,FC40
nm0002354,FCk1
sm3931,FCk1
sm488,FCk1
sm4201,FCk1
nm0002354,FCk2
sm1005,FCk2
sm5574,FCk2
nm0000106,FCr10
nm0001191,FCr11
nm0000870,FCr11
nm0000103,FCr11
sm4537,FCr11
nm0001857,FCr11
nm0000151,FDa10
sm5813,FDa10
nm0003817,FDa15
nm0000158,FDa15
nm0001654,FdC14
sm3303,FdC14
sm5069,FdC14
sm1892,FdC14
sm1740,FdC16
sm5197,FdC16
sm2136,FdC16
sm1444,FdC16
sm1207,FdC16
sm5726,FdC16
sm1946,FdC16
nm0000062,IHA1
sm1428,IHA1
sm1549,IHA1
sm3818,IHA1
nm0000232,FDF10
sm4465,FDF10
sm4465,FDF10
sm1833,FDF10
nm0001074,FDF10
sm4317,FDF10
nm0737257,FDG10
sm3128,FDG10
sm5022,FDL10
nm0000728,FDL10
sm5263,FDL10
nm0148041,FDL10
sm3471,FDL15
sm4184,FDL20
sm964,FDL20
sm4435,FDL20
sm246,FDL20
sm2168,FDL20
nm0924552,Fdu10
sm1377,Fdu10
sm481,FeF12
sm5877,FeF12
sm5569,FeF12
sm3796,FeF12
nm0235143,FeF80
sm5957,FeF80
sm3698,FeF80
sm235,FeF85
sm1252,FeF85
sm1600,FeF85
sm3465,FF1
sm3282,FF1
sm2898,FF1
sm5111,FF2
nm0409421,FF3
sm327,FF4
sm1128,FF5
sm327,FF5
sm3943,FF6
sm4279,FF6
sm3482,FF7
sm44,FF7
sm1551,FF7
sm2068,FF7
sm1170,FF7
sm3482,FF9
sm778,FF9
sm44,FF9
sm5164,FF9
sm774,FF12
sm2014,FF14
nm0000683,FF14
sm3356,FF14
nm0000661,tt0402894
nm0042106,tt0402894
sm3482,FF23
nm0699147,FF23
sm2647,FF30
sm3482,FF40
sm1551,FF50
sm3482,FF50
sm759,FFC1
sm104,FFC1
sm3355,FFC1
sm2280,FFC2
sm4172,FFC2
nm0000001,FFC3
sm946,FFC3
sm5166,FFC3
sm1811,FFC3
sm5960,FFC3
nm0004309,FFC4
nm0001001,FFC4
nm0000380,FFC4
nm0000008,FFC5
nm0000199,FFC5
nm0001001,FFC5
sm3456,FFC5
sm863,FFC5
sm5000,FFC5
sm4773,FFC5
sm853,FFC5
nm0000380,FFC5
sm3143,FFC5
sm2319,FFC5
sm5167,FFC5
sm1050,FFC5
nm0000473,FFC5
sm1085,FFC5
sm3768,FFC5
nm0000432,FFC6
sm863,FFC6
nm0307255,FFC6
sm5847,FFC6
nm0000380,FFC6
sm1321,FFC7
nm0000199,FFC7
nm0000380,FFC7
sm863,FFC7
sm5252,FFC7
sm5000,FFC7
sm1397,FFC7
sm4773,FFC7
nm0000473,FFC7
nm0001001,FFC7
nm0000339,FFC7
nm0000008,FFC8
nm0000380,FFC8
nm0000640,FFC8
sm1768,FFC8
sm2185,FFC8
nm0098734,FFC8
sm1724,FFC8
nm0000454,FFC8
sm5132,FFC8
nm0000148,FFC8
sm5918,FFC8
nm0131974,FFC8
sm813,FFC8
nm0000338,FFC8
sm1899,FFC9
sm1768,FFC9
sm2728,FFC9
sm2780,FFC9
sm5151,FFC9
nm0000369,FFC10
nm0001494,FFC10
nm0000664,FFC10
nm0000178,FFC10
sm2514,FFC10
sm3261,FFC10
nm0000152,FFC12
nm0002138,FFC12
nm0000178,FFC12
nm0001364,FFC12
sm5592,FFC12
sm5506,FFC15
sm3694,FFC15
sm2402,FFC15
sm4149,FFC15
sm98,FFC15
nm0000166,FFC15
nm0614916,FFC15
sm2252,FFC15
nm0000313,FFC20
nm0000260,FFC20
nm0001445,FFC20
sm1768,FFC20
nm0538683,FFC20
sm609,FFC20
nm0000480,FFC20
sm5231,FFC20
nm0000225,FFC20
nm0000199,FFC24
nm0000473,FFC24
sm5000,FFC24
nm0001068,FFC24
nm0000412,FFC24
sm5669,FFC24
nm0001505,FFC24
sm5542,FFC24
sm3769,FFC24
nm0000403,FFC24
sm2205,FFC24
sm3456,FFC24
sm419,FFC24
nm0000198,FFC26
nm0000213,FFC26
nm0000213,FFC26
nm0000206,FFC26
nm0001823,FFC26
nm0000164,FFC26
nm0001290,FFC26
sm753,FFC26
nm0000354,tt0450442
sm1350,tt0450442
nm0000132,tt0450442
nm0000685,tt0450442
nm0005316,tt0450442
nm0000620,tt0450442
sm2715,FFe10
sm1328,FFe10
nm0001064,FFf10
sm11,FFf10
sm2435,FFf10
nm0001831,FFf10
sm1862,FFf10
sm2684,FFf10
nm0088845,FFo10
nm0272173,FGd10
nm0105475,FGi10
nm0681566,FGi10
sm303,FGi10
nm0000809,FGi20
nm0749363,FGi20
sm538,FHe10
sm5092,FHe10
sm2340,FiC1
sm5071,FiC1
sm369,FiC1
sm5249,FiC1
sm5873,FiC1
nm0001100,FiC20
sm2387,FiC20
sm3945,FiC20
sm459,FiC20
sm2780,FiC20
sm5457,tt0430919
sm3119,tt0430919
sm24,tt0430919
nm1678244,tt0430919
sm5115,tt0430919
sm4518,tt0430919
sm670,FJS5
sm4582,FJS5
sm1369,FJS5
sm1552,FJS5
sm3181,FJS5
nm0000032,tt0133152
sm2557,tt0133152
sm3552,tt0133152
sm1602,tt0133152
sm5813,tt0133152
sm2271,tt0133152
sm703,tt0133152
sm5341,tt0133152
sm2143,tt0133152
sm4888,FJS13
sm3366,FJS13
sm339,FJS13
sm5627,FJS13
sm5983,FJS13
sm3047,FJS13
sm339,FJS13
sm1048,FJS13
nm0419785,FJS14
sm5288,FJS14
sm134,FJS14
sm259,FJS14
sm667,FJS14
sm1320,FJS14
sm2309,FJS14
nm0000453,FJS14
sm2732,FJS14
sm3553,FJS14
sm4372,FJS14
sm4530,FJS14
sm5746,FJS14
sm5940,FJS14
sm4097,FJS14
sm3606,FJS16
nm0000163,FJS16
sm2027,FJS16
nm0001875,FJS16
sm4258,FJS18
sm3471,FJS18
sm4097,FJS18
sm4190,FJS18
sm1559,FJS18
sm2265,FJS18
sm1300,FJS18
sm2562,FJS18
sm3613,FJS18
sm2043,FJS18
nm0004486,FJS18
sm4888,FJS22
sm509,FJS22
nm0376101,FJS22
sm517,FJS22
sm4708,FJS22
nm0001153,PRo55
sm3028,PRo55
sm1956,PRo55
nm0722636,PRo55
sm4242,FJS35
sm2273,FJS35
sm56,FJS35
sm546,FJS35
sm2491,FKi10
nm0000157,FKi10
sm2186,tt0358294
sm4200,tt0358294
sm2894,tt0358294
sm4330,FkP10
sm1711,FkP10
sm1115,FkS10
sm3672,FkS10
sm1187,FL8
sm2003,FL8
sm1854,tt0293416
sm2902,tt0293416
sm3244,FL16
sm5458,FL19
sm5016,FL19
sm723,FL19
sm7,FL19
sm1564,FL19
sm595,FL19
sm57,FL19
sm5016,FL20
sm1749,FL20
sm1386,FL20
sm3331,FL20
sm2207,FL20
sm4900,FL23
nm0950000,FL23
sm2625,FL23
sm1975,FL23
sm5281,FL23
sm5869,FL23
sm3331,FL23
sm4333,tt0284935
sm403,tt0284935
sm4821,tt0284935
sm821,tt0284935
sm3552,tt0284935
sm5247,tt0284935
sm4685,FL27
sm403,FL27
sm600,FL27
sm1502,FL27
sm3479,FL27
sm4298,FL27
