sm1861,Robert Fuller,1934
sm1862,Fiona Fullerton,1955
sm1863,Jessie Lee Fulton,
sm1864,Annette Funicello,1942
sm1865,Yvonne Furneaux,1928
sm1866,Judith Furse,1912
sm1867,Eddie Furlong,1977
sm1868,Will Fyffe,1884
sm1869,Martin Gabel,1912
sm1870,Jean Gabin,1904
sm1871,Clark Gable,1901
sm1872,John Clark Gable,1960
sm1873,Eva Gabor,1921
sm1874,Zsa Zsa Gabor,1917
sm1875,Helen Gahagan,
sm1876,Serge Gainsbourg,
sm1877,Peter Gallagher,
sm1878,Rita Gam,1940
sm1879,Robin Gammell,
sm1880,Ken Gampu,
sm1881,Abel Gance,
sm1882,Teresa Ganzel,
sm1883,Matthew Garber,1956
sm1884,Andres Garcia,
sm1885,Carlos Gardel,1893
sm1886,Vincent Gardenia,1922
sm1887,Reginald Gardiner,1903
sm1888,Ava Gardner,1922
sm1889,Ed Gardner,1901
sm1890,John Garfield,1913
sm1891,Art Garfunkel,
sm1892,Ed Gargan,1902
sm1893,William Gargan,1905
sm1894,John Garko,
sm1895,Judy Garland,1922
sm1896,Peggy Ann Garner,1931
sm1897,Steve Garay,
sm1898,Joaquin Garay III,
sm1899,Teri Garr,1952
sm1900, Jane Garofalo ,1965
sm1901,Betty Garrett,1919
sm1902,Eliza Garrett,
sm1903,Leif Garrett,
sm1904,Ellen Garrison,
sm1905,John Garrick,1902
sm1906,Greer Garson,1908
sm1907,Jennie Garth,1972
sm1908,Harold Gary,
sm1909,Lorraine Gary,
sm1910,Marie-Louise Gassen,
sm1911,Vittoria Gassman,1922
sm1912,Lisa Gastoni,1935
sm1913,Larry Gates,1915
sm1914,Nancy Gates,1926
sm1915,Marjorie Gateson,1891
sm1916,Alexander Gauge,1914
sm1917,Mikkel Gaup,1973
sm1918,Fernand Gavet,
sm1919,Erica Gavin,
sm1920,John Gavin,1928
sm1921,Peter Gawthorne,1884
sm1922,Gregory Gaye,1900
sm1923,George Gaynes,
sm1924,Janet Gaynor,1906
sm1925,Mitzi Gaynor,1930
sm1926,Michael Gazzo,
sm1927,Ellen Geer,
sm1928,Will Geer,1902
sm1929,Meg Gehrts,1891
sm1930,Daniel Gelin,1921
sm1931,Guiliano Gemma,1940
sm1932,Laura Gemser,
sm1933,Leo Genn,1905
sm1934,Linda Gentile,
sm1935,Chief Dan George,1899
sm1936,Christopher George,1929
sm1937,Gladys George,1900
sm1938,Grace George,1879
sm1939,Lynda Day George,1944
sm1940,Muriel George,1883
sm1941,Nathan George,
sm1942,Rita George,
sm1943,Susan George,1950
sm1944,Carmelita Geraghty,
sm1945,Gil Gerard,1943
sm1946,Steve Geray,1904
sm1947,Flo Gerish,
sm1948,Gene Gerrard,1892
sm1949,John Getz,
sm1950,Alice Ghostley,1926
sm1951,Stathis Giallelis,1939
sm1952,Judi Gibbs,
sm1953,Colin Gibson,
sm1954,Helen Gibson,1892
sm1955,Hoot Gibson,1892
sm1956,John Gielgud,1904
sm1957,Stefan Gierasch,
sm1958,Frank Gifford,
sm1959,Gloria Gifford,
sm1960,Billy Gilbert,1893
sm1961,Melissa Gilbert,
sm1962,Bruce Gilchrist,
sm1963,Connie Gilchrist,1901
sm1964,Jack Gilford,1907
sm1965,Maude Gill,
sm1966,Dana Gillespie,
sm1967,Anita Gillette,
sm1968,William Gillette,1855
sm1969,Stu Gilliam,
sm1970,Jean Gillie,1915
sm1971,Claude Gillingwater,1870
sm1972,Ann Gillis,1927
sm1973,Margalo Gillmore,1897
sm1974,Lowell Gilmore,1907
sm1975,Virginia Gilmore,
sm1976,Ian Gilmour,
sm1977,Hermione Gingold,1897
sm1978,Robert Ginty,
sm1979,Etienne Girardot,1856
sm1980,Dorothy Gish,1898
sm1981,Lillian Gish,1894
sm1982,Kathryn Givney,1897
sm1983,Anton Glanzelius,
sm1984,Yves Glary,
sm1985,Gil Glasco,
sm1986,Sabine Glaser,
sm1987,Ron Glass,
sm1988,Jackie Gleason,1916
sm1989,Jimmie Gleason,1886
sm1990,Lucille Gleason,1886
sm1991,Paul Gleason,
sm1992,Russell Gleason,1908
sm1993,Roy Glenister,
sm1994,Roy Glenn,1901
sm1995,Sharon Gless,
sm1996,Julian Glover,1935
sm1997,Mary Glynne,1898
sm1998,George Gobel,1919
sm1999,Paulette Goddard,1911
sm2000,Willoughby Goddard,1932
sm2001,Peter Godfrey,1899
sm2002,Jacques Godin,
sm2003,Bernard Goetzke,
sm2004,John Goff,
sm2005,Norris Goff,1906
sm2006,Gila Golan,1940
sm2007,Charles Goldner,1900
sm2008,Lelia Goldoni,1938
sm2009,Matt Goldsby,
sm2010,Clio Goldsmith,
sm2011,Arlene Golonka,
sm2012,Minna Gombell,1900
sm2013,Thomas Gomez,1905
sm2014,Peter Gonzales,
sm2015,Michael Goodliffe,1914
sm2016,Benny Goodman,1909
sm2017,Dody Goodman,
sm2018,Bill Goodwin,1910
sm2019,Harold Goodwin,1917
sm2020,Suki Goodwin,
sm2021,Allen Goorwitz,
sm2022,Leo Gorcey,1915
sm2023,Colin Gordin,
sm2024,Bruce Gordon,1919
sm2025,C. Henry Gordon,1882
sm2026,Dexter Gordon,
sm2027,Don Gordon,
sm2028,Gale Gordon,1905
sm2029,Leo Gordon,1922
sm2030,Mary Gordon,1882
sm2031,Ruth Gordon,1896
sm2032,Marius Goring,1912
sm2033,Cliff Gorman,1936
sm2034,Lynee Gorman,
sm2035,Karen Gorney,
sm2036,Frank Gorshin,1935
sm2037,Marjoe Gortner,1941
sm2038,Lou Gossett,1936
sm2039,Lou Gossett jr.,
sm2040,Walter Gotell,
sm2041,Ferdinand Gottschalk,1869
sm2042,Jetta Goudal,1898
sm2043,Michael Gough,1917
sm2044,Jason Gould,
sm2045,Robert Goulet,1933
sm2046,Michael Gover,
sm2047,Gibson Gowland,1872
sm2048,Harry Goz,
sm2049,Patricia Gozzi,1950
sm2050,Betty Grable,1916
sm2051,Gerrit Graham,
sm2052,Gloria Grahame,1924
sm2053,Margot Grahame,1911
sm2054,Alexander Granach,1890
sm2055,Farley Granger,1928
sm2056,Stewart Granger,1913
sm2057,Cary Grant,1904
sm2058,Kathryn Grant,1933
sm2059,Lawrence Grant,1870
sm2060,Bonita Granville,1923
sm2061,Charley Grapewin,1869
sm2062,Peter Graves,1925
sm2063,Fernand Gravet,1904
sm2064,Billy Gray,1940
sm2065,Colleen Gray,1922
sm2066,Dolores Gray,1924
sm2067,Joel Gray,
sm2068,Nadia Gray,1923
sm2069,Sally Gray,1916
sm2070,Kathryn Grayson,1922
sm2071,Juliette Greco,1927
sm2072,Gilbert Green,
sm2073,Keith Green,
sm2074,Marika Green,
sm2075,Martyn Green,1899
sm2076,Nigel Green,1924
sm2077,H.Richard Greene,
sm2078,Leon Green,
sm2079,Lorne Greene,1915
sm2080,Mean Joe Greene,
sm2081,Michael Greene,
sm2082,Richard Greene,1914
sm2083,Raymond Greenleaf,1892
sm2084,Sidney Greenstreet,1879
sm2085,Charlotte Greenwood,1890
sm2086,Joan Greenwood,1921
sm2087,John Greenwood,1889
sm2088,Jane Greer,1924
sm2089,Clare Greet,
sm2090,Everley Gregg,1898
sm2091,Nora Gregor,1890
sm2092,Andre Gregory,
sm2093,Celia Gregory,
sm2094,Dora Gregory,
sm2095,James Gregory,1911
sm2096,Mark Gregory,
sm2097,John Gregson,1919
sm2098,Robert Greig,1880
sm2099,Joyce Grenfell,1910
sm2100,Anne Grey,
sm2101,Jennifer Grey,1960
sm2102,Joel Grey,1932
sm2103,Lita Grey,1909
sm2104,Nan Grey,1918
sm2105,Virginia Grey,1917
sm2106,Robert Grieg,
sm2107,Helmut Griem,
sm2108,Rosie Grier,
sm2109,Ethel Griffies,1878
sm2110,Andy Griffith,1926
sm2111,Corinne Griffith,1898
sm2112,Hugh Griffith,1912
sm2113,Kenneth Griffith,1921
sm2114,Kirstin Griffith,
sm2115,Simone Griffith,
sm2116,Tracy Griffith,
sm2117,Jane Griffiths,1929
sm2118,Ele Grigsby,
sm2119,Dan Grimaldi,
sm2120,Gary Grimes,1955
sm2121,Jonathan Griss,
sm2122,Claire Griswold,
sm2123,George Grizzard,1925
sm2124,Ake Groenberg,
sm2125,Herbert Gronemeyer,
sm2126,Sam Groom,
sm2127,Muriel Gross,
sm2128,Linda Grovenor,
sm2129,Gustav Grundgens,
sm2130,Oliver Gruner,1960
sm2131,Dominic Guard,1925
sm2132,Harry Guardino,1925
sm2133,Francois Guerin,
sm2134,Lance Guest,
sm2135,Nicholas Guest,
sm2136,Nancy Guild,1925
sm2137,Jack Guilford,
sm2138,Robert Guillaume,
sm2139,Fernando Guillen,
sm2140,Alec Guinness,1914
sm2141,Clu Gulager,1929
sm2142,Moses Gunn,1929
sm2143,Robert Gunner,
sm2144,Sigrid Gurie,1911
sm2145,Ray Guth,
sm2146,The Little Tough Guys,
sm2147,Edmund Gwenn,1875
sm2148,Jack Gwillin,
sm2149,Anne Gwynne,1918
sm2150,Fred Gwynne,1927
sm2151,Michael Gwynne,1916
sm2152,Peter Gwynne,
sm2153,Greta Gynt,1916
sm2154,James Haake,
sm2155,Dolly Haas,1910
sm2156,Hugo Haas,1901
sm2157,Buddy Hackett,1924
sm2158,Joan Hackett,1934
sm2159,Raymond Hackett,1902
sm2160,Sayle Haddon,
sm2161,Sara Haden,1897
sm2162,Reed Hadley,1911
sm2163,Jean Hagen,1924
sm2164,Ross Hagen,
sm2165,Julie Hagerty,
sm2166,Brahim Haggiag,
sm2167,Larry Hagman,1930
sm2168,Gisela Hahn,
sm2169,Charles Haid,
sm2170,Sig Haig,
sm2171,Kenneth Haigh,1929
sm2172,Ron Haines,
sm2173,William Haines,1900
sm2174,Alan Hale,1892
sm2175,Alan Hale jr.,1918
sm2176,Barbara Hale,1922
sm2177,Creighton Hale,1882
sm2178,Louise Closser Hale,1872
sm2179,Monte Hale,1919
sm2180,Richard Hale,1893
sm2181,Robert Hale,
sm2182,Sonnie Hale,1902
sm2183,Jack Haley,1899
sm2184,H.B. Halicki,
sm2185,Albert Hall,
sm2186,Anthony Michael Hall,1968
sm2187,Huntz Hall,1920
sm2188,James Hall,1900
sm2189,Jerry Hall,1957
sm2190,Juanita Hall,1901
sm2191,Porter Hall,1888
sm2192,Thurston Hall,1883
sm2193,Ray Hallam,
sm2194,May Hallatt,1882
sm2195,Lillian HallDavis,
sm2196,John Halliday,1880
sm2197,Billy Halop,1920
sm2198,Brett Halsey,
sm2199,Charles Halton,1876
sm2200,Mie Hama,
sm2201,Veronica Hamel,
sm2202,Rusty Hamer,1947
sm2203,Mark Hamill,1952
sm2204,Bernie Hamilton,
sm2205,George Hamilton,1939
sm2206,John Hamilton,1886
sm2207,Margaret Hamilton,1902
sm2208,Murray Hamilton,1923
sm2209,Neil Hamilton,1899
sm2210,Suzanne Hamilton,
sm2211,Ben Hammer,
sm2212,Kay Hammond,1909
sm2213,Walter Hampden,1879
sm2214,Susan Hampshire,1938
sm2215,James Hampton,
sm2216,Master Bong Soo Han,
sm2217,Miyi Hana,
sm2218,Irene Handl,1902
sm2219,Lloyd Hanes,
sm2220,Carol Haney,1928
sm2221,Jenny Hanley,1947
sm2222,Jimmy Hanley,1918
sm2223,Mie Hanna,
sm2224,Darryl Hannah,
sm2225,Lawrence Hanray,1874
sm2226,Lars Hansen,1887
sm2227,Patti Hansen,
sm2228,Haya Harareet,1934
sm2229,James Harcourt,
sm2230,Jerry Hardin,
sm2231,Ty Hardin,
sm2232,Ann Harding,1902
sm2233,Lyn Harding,
sm2234,Karl Hardman,
sm2235,Cedric Hardwicke,1893
sm2236,Oliver Hardy,1892
sm2237,Robert Hardy,1925
sm2238,Lumsden Hare,1875
sm2239,Robertson Hare,1891
sm2240,Dorian Harewood,1950
sm2241,John Hargreaves,
sm2242,Gordon Harker,1885
sm2243,Jean Harlow,1911
sm2244,Deborah Harmon,
sm2245,Jessica Harper,1955
sm2246,Ron Harper,
sm2247,Valerie Harper,1940
sm2248,William Harrigan,1894
sm2249,Pat Harrington,
sm2250,Aaron Harris,
sm2251,Anita Harris,
sm2252,Barbara Harris,1936
sm2253,Brad Harris,
sm2254,Cassandra Harris,1952
sm2255,Joann Harris,
sm2256,Jonathan Harris,1914
sm2257,Julius W. Harris,
sm2258,Leigh Harris,
sm2259,Leonard Harris,
sm2260,Lynette Harris,
sm2261,M.K. Harris,
sm2262,Phil Harris,1904
sm2263,Robert Harris,1900
sm2264,Robert H. Harris,1911
sm2265,Rosemary Harris,1930
sm2266,Cathryn Harrison,
sm2267,George Harrison,
sm2268,Gregory Harrison,
sm2269,Jenilee Harrison,
sm2270,Kathleen Harrison,1898
sm2271,Linda Harrison,1945
sm2272,Rex Harrison,1908
sm2273,Kathryn Harrold,1950
sm2274,Lisa Harrow,
sm2275,Deborah Harry,
sm2276,Dolores Hart,1938
sm2277,Dorothy Hart,1923
sm2278,William S. Hart,1870
sm2279,David Hartman,1937
sm2280,Elizabeth Hartman,1941
sm2281,Ena Hartman,
sm2282,Lisa Hartman,
sm2283,Paul Hartman,
sm2284,Phil Hartman,1948
sm2285,William Hartnell,1908
sm2286,Laurence Harvey,
sm2287,Forrester Harvey,1880
sm2288,Herk Harvey,
sm2289,Lilian Harvey,1906
sm2290,Paul Harvey,1884
sm2291,Bob Haskins,
sm2292,O.E. Hasse,1903
sm2293,David Hasselhoff,
sm2294,Marilyn Hassett,1947
sm2295,Signe Hasso,1915
sm2296,Terry Hatcher,
sm2297,Richard Hatch,
sm2298,Hurd Hatfield,1918
sm2299,Rohini Hattangady,
sm2300,Raymond Hatton,1887
sm2301,Rondo Hatton,
sm2302,Max Haufler,
sm2303,Fay Hauser,
sm2304,Joachim Hauser,
sm2305,Thomas Haustein,
sm2306,June Haver,1926
sm2307,Nigel Havers,
sm2308,June Havoc,1916
sm2309,Jack Hawkins,1910
sm2310,Jimmy Hawkins,1942
sm2311,William Hawley,
sm2312,Jill Haworth,1945
sm2313,Nigel Hawthorne,1929
sm2314,Charles Hawtrey,1914
sm2315,Sessue Hayakawa,1889
sm2316,Harry Hayden,1884
sm2317,Linda Hayden,1951
sm2318,Russell Hayden,1912
sm2319,Sterling Hayden,1916
sm2320,Richard Haydn,1905
sm2321,Julie Haydon,
sm2322,Helen Haye,1874
sm2323,Allison Hayes,1930
sm2324,Gabby Hayes,1885
sm2325,Helen Hayes,1900
sm2326,Margaret Hayes,1915
sm2327,Melvyn Hayes,1935
sm2328,Peter Lind Hayes,
sm2329,Dick Haymes,1916
sm2330,Linda Haynes,
sm2331,Joan Haythorne,1915
sm2332,Louis Hayward,1909
sm2333,Susan Hayward,1918
sm2334,Rita Hayworth,1918
sm2335,Jonathan Haze,
sm2336,Katherine Healy,
sm2337,Joey Heatherton,1944
sm2338,Eileen Heckart,1919
sm2339,Marta Heflin,
sm2340,Van Heflin,1910
sm2341,Michael Hegarty,
sm2342,Julie Hegerty,
sm2343,O.P. Heggie,1879
sm2344,Elayne Heilveil,
sm2345,Richard Hell,
sm2346,Randee Heller,
sm2347,Anne Helm,
sm2348,Florence Helminger,
sm2349,Katherine Helmond,1929
sm2350,Tom Helmore,
sm2351,Robert Helpmann,1909
sm2352,Margaux Hemingway,1955
sm2353,Albert Henderson,
sm2354,Skitch Henderson,
sm2355,Nancy Hendrickson,
sm2356,Wanda Hendrix,1928
sm2357,Janet Henfrey,
sm2358,Sonja Henie,1912
sm2359,Marilu Henner,
sm2360,Eva Henning,1920
sm2361,Pat Henning,
sm2362,Paul Henreid,1907
sm2363,Bobby Henrey,1939
sm2364,Buck Henry,1930
sm2365,Charlotte Henry,1913
sm2366,Mike Henry,1939
sm2367,William Henry,1918
sm2368,Pamela Hensley,
sm2369,Gladys Henson,1897
sm2370,Jim Henson,1936
sm2371,Nicky Henson,
sm2372,Leslie Henson,1891
sm2373,Audrey Hepburn,1929
sm2374,Dee Hepburn,
sm2375,Katherine Hepburn,1907
sm2376,Holmes Herbert,1882
sm2377,Hugh Herbert,1887
sm2378,Percy Herbert,1925
sm2379,Tim Herbert,
sm2380,Richard Herd,
sm2381,Eileen Herlie,1919
sm2382,PeeWee Herman,
sm2383,Woodie Herman,
sm2384,Leila Hermosa,
sm2385,Juano Hernandez,1896
sm2386,Marcel Herrand,
sm2387,Edward Herrmann,1943
sm2388,Barbara Hershey,1948
sm2389,Jean Hersholt,1886
sm2390,Irene Hervey,1910
sm2391,Arnold Hess jr.,
sm2392,Howard Hesseman,
sm2393,Christopher Hewett,
sm2394,Martin Hewitt,
sm2395,Louis Jean Heydt,1905
sm2396,Anne Heywood,1931
sm2397,Pat Heywood,1927
sm2398,Geoffrey Hibbert ,1922
sm2399,William Hickey,1928
sm2400,Bill Hickman,
sm2401,Darryl Hickman,1931
sm2402,Catherine Hicks,
sm2403,Russell Hicks,1895
sm2404,Seymour Hicks,1871
sm2405,Joan Hickson,1906
sm2406,Arthur Hill,1922
sm2407,Benny Hill,1925
sm2408,Dana Hill,
sm2409,Howard Hill,1898
sm2410,Marianna Hill,
sm2411,Norman Hill,
sm2412,Terence Hill,1941
sm2413,Tommy Hill,
sm2414,Wendy Hiller,1912
sm2415,John Hillerman,1931
sm2416,Harriet Hilliard,1914
sm2417,Candace Hilligoss,
sm2418,Warren Hillman,
sm2419,Daisy Hilton,1908
sm2420,Violet Hilton,1908
sm2421,Art Hindle,1948
sm2422,Samuel S. Hinds,1875
sm2423,Johnny Hines,1895
sm2424,Maurice Hines,
sm2425,Patrick K. Hinses,
sm2426,Darby Hinton,
sm2427,Thora Hird,1913
sm2428,Robert Hirsch,1929
sm2429,Alfred Hitchcock,1899
sm2430,Patricia Hitchcock,1928
sm2431,Rose Hobart,1906
sm2432,Halliwell Hobbes,1877
sm2433,Jack Hobbs,1893
sm2434,Valerie Hobson,1917
sm2435,Patricia Hodge,1946
sm2436,John Hodiak,1914
sm2437,Dennis Hoey,1893
sm2438,Michael Hodern,
sm2439,Basil Hoffman,1941
sm2440,Robert Hogan,
sm2441,Paul Hogan,
sm2442,Arthur Hohl,1889
sm2443,Fred Holbert,
sm2444,Hal Holbrook,1925
sm2445,Sarah Holcomb,
sm2446,Fay Holden,1894
sm2447,Gloria Holden,1908
sm2448,Mark Holden,
sm2449,William Holden,1872
sm2450,Heidi Holicker,
sm2451,Billie Holiday,1915
sm2452,Anthony Holland,
sm2453,Judy Holliday,1922
sm2454,Martha Holliday,
sm2455,Earl Holliman,1928
sm2456,Stanley Holloway,1890
sm2457,Sterling Holloway,1905
sm2458,Celeste Holm,1919
sm2459,Hollye Holmes,
sm2460,Jennifer Holmes,
sm2461,Phillips Holmes,1907
sm2462,Taylor Holmes,1872
sm2463,Jack Holt,1888
sm2464,Jennifer Holt,1920
sm2465,Patrick Holt,1912
sm2466,Tim Holt,1919
sm2467,Robert E. Homans,1874
sm2468,Skip Homeier,1929
sm2469,Oscar Homolka,
sm2470,Robert Hooks,1937
sm2471,Peter Hooten,
sm2472,Beverly Hope,
sm2473,Bob Hope,1903
sm2474,Leslie Hope,
sm2475,Vida Hope,1918
sm2476,Miriam Hopkins,1902
sm2477,Hedda Hopper,1890
sm2478,Victoria Hopper,1909
sm2479,William Hopper,1915
sm2480,Christiane Hoerbiger,
sm2481,Paul Hoerbiger,
sm2482,Michael Hordern,1911
sm2483,David Horne,1898
sm2484,Geoffrey Horne,1926
sm2485,Len Horne,
sm2486,Lena Horne,1917
sm2487,Victoria Horne,1920
sm2488,Lee Horsley,
sm2489,Edward Everett Horton,1886
sm2490,Robert Horton,1924
sm2491,Peter Horton,
sm2492,Robert Hossein,1927
sm2493,Harry Houdini,1873
sm2494,John Houseman,1902
sm2495,Jerry Houser,
sm2496,Patrick Houser,
sm2497,Arthur Housman,1888
sm2498,Donald Houston,1923
sm2499,Renee Houston,1901
sm2500,Arthur Howard,1910
sm2501,Barbara Howard,
sm2502,Brie Howard,
sm2503,Curly Howard,1906
sm2504,Esther Howard,1893
sm2505,Kathleen Howard,1879
sm2506,Ken Howard,1944
sm2507,Leslie Howard,1890
sm2508,Mel Howard,
sm2509,Moe Howard,1895
sm2510,Ronald Howard,1918
sm2511,Shemp Howard,1891
sm2512,Susan Howard,
sm2513,Sydney Howard,1884
sm2514,C.Thomas Howell,1967
sm2515,Cherie Howell,
sm2516,Frankie Howerd,1921
sm2517,Bobby Howes,1895
sm2518,Sally Ann Howes,1930
sm2519,Arthur Hoyt,1873
sm2520,Allan Hubbard,
sm2521,John Hubbard,
sm2522,Harold Huber,1904
sm2523,Season Hubley,
sm2524,Paul Hubschmid,1917
sm2525,Cooper Huckabee,
sm2526,Walter Hudd,1898
sm2527,David Huddleston,1930
sm2528,Michael Huddleston,
sm2529,Bill Hudson,
sm2530,Ernie Hudson,
sm2531,Rochelle Hudson,1914
sm2532,Rock Hudson,1925
sm2533,David Huffman,1945
sm2534,Barnard Hughes,1915
sm2535,Kathleen Hughes,1929
sm2536,Lloyd Hughes,1896
sm2537,Mary Beth Hughes,1919
sm2538,Daniel HughKelly,
sm2539,Claude Hulbert,1900
sm2540,Jack Hulbert,1892
sm2541,Tom Hulce,
sm2542,Dianne Hull,
sm2543,Henry Hull,1890
sm2544,Josephine Hull,1884
sm2545,Benita Hume,1906
sm2546,Barry Humphries,
sm2547,Arthur Hunicutt,1911
sm2548,Gayle Hunicutt,1942
sm2549,Jimmy Hunt,
sm2550,Linda Hunt,
sm2551,Marsha Hunt,1917
sm2552,Martita Hunt,1900
sm2553,Glenn Hunter,1897
sm2554,Ian Hunter,1900
sm2555,Jeffrey Hunter,1925
sm2556,Kaki Hunter,
sm2557,Kim Hunter,1922
sm2558,Tab Hunter,1931
sm2559,Pam Huntington,
sm2560,Raymond Huntley,1904
sm2561,Brandon Hurst,1866
sm2562,David Hurst,1925
sm2563,Paul Hurst,1889
sm2564,Veronica Hurst,1931
sm2565,Mary Beth Hurt,1948
sm2566,Tom Hurt,
sm2567,Ferlin Husky,
sm2568,Ruth Hussey,1914
sm2569,John Huston,1906
sm2570,Walter Huston,1884
sm2571,David Hucheson,1905
sm2572,Will Hutchins,1932
sm2573,Josephine Hutchinson,1898
sm2574,Harold Huth,1892
sm2575,Betty Hutton,1921
sm2576,Jim Hutton,1934
sm2577,Lauren Hutton,1943
sm2578,Robert Hutton,1920
sm2579,Leila Hyams,1905
sm2580,Wilfred HydeWhite,1903
sm2581,Martha Hyer,1929
sm2582,Diana Hyland,1936
sm2583,Scott Hylands,
sm2584,Jane Hylton,1926
sm2585,Warren Hymer,1906
sm2586,Mike Hynson,
sm2587,Olaf Hytten,1888
sm2588,Eric Idle,
sm2589,James Iglehart,
sm2590,Iman,1956
sm2591,A.B. Imenson,
sm2592,Ralph Ince,1882
sm2593,Frieda Inescort,1900
sm2594,Amy Ingersoll,
sm2595,Rex Ingram,1892
sm2596,Jill Ireland,1936
sm2597,John Ireland,1914
sm2598,Robin Irvine,
sm2599,Amy Irving,1953
sm2600,Juzo Itami,1934
sm2601,Manpeii Itami,1976
sm2602,Zachary Ittimangnaq,
sm2603,Gregory Itzin,
sm2604,Rosalind Ivan,1884
sm2605,Burl Ives,1909
sm2606,Judith Ivey,
sm2607,Kereem Abdul Jabar,
sm2608,Wolfman Jack,
sm2609,Anne Jackson,1925
sm2610,Freda Jackson,1909
sm2611,Glenda Jackson,1937
sm2612,Gordon Jackson,1923
sm2613,Jamie Smith Jackson,
sm2614,Michael Jackson,
sm2615,Selmer Jackson,1888
sm2616,Sherry Jackson,
sm2617,Thomas Jackson,1886
sm2618,Irene Jacob,
sm2619,Lou Jacobi,1913
sm2620,Scott Jacoby,1956
sm2621,Hattie Jacques,1924
sm2622,Richard Jaeckel,1926
sm2623,Sam Jaffe,1893
sm2624,Bianca Jagger,1945
sm2625,Dean Jagger,1903
sm2626,Clifton James,1921
sm2627,Elizabeth James,
sm2628,Harry James,1916
sm2629,Jessica James,
sm2630,Sid James,1913
sm2631,Sonny James,
sm2632,Thomas Jameson,1892
sm2633,Frederique Jamet,
sm2634,Emil Jannings,1881
sm2635,Horst Janson,
sm2636,David Janssen,1930
sm2637,Louis January,
sm2638,Claude Jarman jr.,1934
sm2639,Peter Jason,
sm2640,Rick Jason,1929
sm2641,Sybil Jason,1929
sm2642,Gloria Jean,1928
sm2643,Zizi Jeanmaire,1924
sm2644,Isabel Jeans,1891
sm2645,Ursula Jeans,1906
sm2646,Allan Jeayes,1885
sm2647,Barbara Jefford,1930
sm2648,Anne Jeffreys,1923
sm2649,Lang Jeffries,
sm2650,Lionel Jeffries,1926
sm2651,Ian Jenble,
sm2652,Allen Jenkins,1900
sm2653,Jackie Butch Jenkins,1937
sm2654,Megs Jenkins,1917
sm2655,Frank Jenks,1902
sm2656,Claudia Jennings,
sm2657,DeWitt Jennings,1879
sm2658,Salome Jens,1935
sm2659,Roy Cameron Jensen,
sm2660,Roy Jenson,
sm2661,Mary Jerrold,1877
sm2662,George Jessel,1898
sm2663,Patricia Jessel,1920
sm2664,Isabel Jewell,1913
sm2665,Ann Jillian,
sm2666,Zita Johann,1904
sm2667,Rosamund John,1913
sm2668,Glynis Johns,1923
sm2669,Mervyn Johns,1899
sm2670,Arte Johnson,1934
sm2671,Arthur Johnson,1876
sm2672,Ben Johnson,1920
sm2673,Celia Johnson,1908
sm2674,Chic Johnson,1891
sm2675,Don Johnson,
sm2676,Glynis Johnson,
sm2677,Johnny Johnston,
sm2678,Katie Johnson,1878
sm2679,Kay Johnson,1904
sm2680,Laura Johnson,
sm2681,Lynn-Holly Johnson,
sm2682,Noble Johnson,1897
sm2683,Rafer Johnson,1935
sm2684,Richard Johnson,1927
sm2685,Tor Johnson,
sm2686,Van Johnson,1916
sm2687,Jo Johnston,
sm2688,Margaret Johnston,1917
sm2689,Oliver Johnston,1888
sm2690,Al Jolson,1886
sm2691,Allan Jones,1907
sm2692,Barry Jones,1893
sm2693,Buck Jones,1889
sm2694,Carolyn Jones,1929
sm2695,Christopher Jones,1941
sm2696,Dean Jones,1933
sm2697,Duane Jones,
sm2698,Emrys Jones,1915
sm2699,Grace Jones,
sm2700,Griffith Jones,1910
sm2701,Hannah Jones,
sm2702,Henry Jones,1912
sm2703,James Earl Jones,1931
sm2704,Jennifer Jones,
sm2705,Jocelyn Jones,
sm2706,L.Q. Jones,1936
sm2707,OLan Jones,
sm2708,Spike Jones,1911
sm2709,Susan Jones,
sm2710,Terry Jones,
sm2711,Samson Jorah,
sm2712,Bobbie Jordan,1923
sm2713,Richard Jordan,1938
sm2714,Christine Jorgenson,
sm2715,Victor Jory,1902
sm2716,Jackie Joseph,
sm2717,Erland Josephson,
sm2718,Allyn Joslyn,1905
sm2719,Darwin Joston,
sm2720,Louis Jourdan,1919
sm2721,Louis Jouvet,1887
sm2722,Leatrice Joy,1899
sm2723,Alice Joyce,1889
sm2724,Brenda Joyce,1918
sm2725,Peggy Hopkins Joyce,1893
sm2726,Edward Judd,1932
sm2727,Robert Judd,
sm2728,Raul Julia,1940
sm2729,Gordon Jump,
sm2730,June,
sm2731,Katy Jurado,1927
sm2732,Curt Jurgens,1912
sm2733,Deana Jurgens,
sm2734,James Robertson Justice,
sm2735,Gabi Just,
sm2736,George Justin,
sm2737,John Justin,1917
sm2738,Suzanne Kaaren,
sm2739,Wolf Kahler,
sm2740,Florence Kahn,
sm2741,Jonathan Kahn,
sm2742,Madeleine Kahn,1942
sm2743,Toni Kalem,
sm2744,Helen Kallianoites,
sm2745,Ida Kaminska,
sm2746,Anna Kanakis,
sm2747,Steve Kanaly,
sm2748,Byron Kane,
sm2749,Carol Kane,1952
sm2750,Helen Kane,1904
sm2751,Jimmy Kane,
sm2752,Michael Kane,
sm2753,Gabe Kaplan,
sm2754,Marvin Kaplin,1924
sm2755,Shashi Kapoor,
sm2756,Valerie Kaprisky,
sm2757,Frank Kaquitts,
